[run number],number-of-nodes,initial-outbreak-size,average-prob-detect,recovery-chance,[step],count turtles,clustering-coefficient,average-path-length,count turtles with [not spreaders? and not cencored?],count turtles with [spreaders?],count turtles with [cencored?],count turtles with [untouched?]
54,250,3,0.95,8,5,250,0.354533333,6.207164659,190,5,55,188
54,250,3,0.95,8,6,250,0.354533333,6.207164659,189,1,60,188
54,250,3,0.95,8,7,250,0.354533333,6.207164659,189,0,61,188
56,250,3,0.95,8,0,250,0.379866667,6.396048193,247,3,0,247
56,250,3,0.95,8,1,250,0.379866667,6.396048193,232,6,12,229
56,250,3,0.95,8,2,250,0.379866667,6.396048193,231,7,12,228
56,250,3,0.95,8,3,250,0.379866667,6.396048193,230,5,15,227
56,250,3,0.95,8,4,250,0.379866667,6.396048193,216,7,27,212
56,250,3,0.95,8,5,250,0.379866667,6.396048193,218,2,30,212
56,250,3,0.95,8,6,250,0.379866667,6.396048193,218,0,32,212
57,250,3,0.95,8,0,250,0.3736,6.435759036,247,3,0,247
57,250,3,0.95,8,1,250,0.3736,6.435759036,236,7,7,234
57,250,3,0.95,8,2,250,0.3736,6.435759036,219,6,25,216
57,250,3,0.95,8,3,250,0.3736,6.435759036,208,4,38,204
57,250,3,0.95,8,4,250,0.3736,6.435759036,206,4,40,203
57,250,3,0.95,8,5,250,0.3736,6.435759036,206,0,44,203
55,250,3,0.95,8,0,250,0.381466667,6.60237751,247,3,0,247
55,250,3,0.95,8,1,250,0.381466667,6.60237751,230,5,15,230
55,250,3,0.95,8,2,250,0.381466667,6.60237751,229,2,19,227
55,250,3,0.95,8,3,250,0.381466667,6.60237751,229,1,20,227
55,250,3,0.95,8,4,250,0.381466667,6.60237751,229,0,21,227
58,250,3,0.95,8,0,250,0.363066667,6.694393574,247,3,0,247
58,250,3,0.95,8,1,250,0.363066667,6.694393574,214,11,25,210
58,250,3,0.95,8,2,250,0.363066667,6.694393574,213,4,33,207
58,250,3,0.95,8,3,250,0.363066667,6.694393574,203,4,43,195
58,250,3,0.95,8,4,250,0.363066667,6.694393574,188,7,55,179
58,250,3,0.95,8,5,250,0.363066667,6.694393574,179,5,66,171
58,250,3,0.95,8,6,250,0.363066667,6.694393574,169,7,74,160
58,250,3,0.95,8,7,250,0.363066667,6.694393574,167,4,79,158
58,250,3,0.95,8,8,250,0.363066667,6.694393574,165,3,82,156
58,250,3,0.95,8,9,250,0.363066667,6.694393574,165,1,84,156
58,250,3,0.95,8,10,250,0.363066667,6.694393574,161,3,86,152
58,250,3,0.95,8,11,250,0.363066667,6.694393574,160,3,87,150
58,250,3,0.95,8,12,250,0.363066667,6.694393574,161,1,88,150
58,250,3,0.95,8,13,250,0.363066667,6.694393574,161,0,89,150
59,250,3,0.95,8,0,250,0.375866667,6.361253012,247,3,0,247
59,250,3,0.95,8,1,250,0.375866667,6.361253012,239,0,11,238
60,250,3,0.95,8,0,250,0.350666667,6.292497992,247,3,0,247
60,250,3,0.95,8,1,250,0.350666667,6.292497992,242,6,2,242
60,250,3,0.95,8,2,250,0.350666667,6.292497992,239,3,8,238
60,250,3,0.95,8,3,250,0.350666667,6.292497992,238,1,11,237
60,250,3,0.95,8,4,250,0.350666667,6.292497992,235,2,13,234
60,250,3,0.95,8,5,250,0.350666667,6.292497992,219,5,26,217
60,250,3,0.95,8,6,250,0.350666667,6.292497992,216,2,32,213
60,250,3,0.95,8,7,250,0.350666667,6.292497992,209,4,37,204
60,250,3,0.95,8,8,250,0.350666667,6.292497992,205,4,41,200
60,250,3,0.95,8,9,250,0.350666667,6.292497992,204,2,44,199
60,250,3,0.95,8,10,250,0.350666667,6.292497992,185,3,62,179
60,250,3,0.95,8,11,250,0.350666667,6.292497992,184,1,65,178
60,250,3,0.95,8,12,250,0.350666667,6.292497992,184,1,65,178
60,250,3,0.95,8,13,250,0.350666667,6.292497992,184,0,66,178
61,250,3,0.95,8,0,250,0.399104762,7.012787149,247,3,0,247
61,250,3,0.95,8,1,250,0.399104762,7.012787149,217,5,28,212
61,250,3,0.95,8,2,250,0.399104762,7.012787149,216,0,34,211
62,250,3,0.95,8,0,250,0.4224,8.027919679,247,3,0,247
62,250,3,0.95,8,1,250,0.4224,8.027919679,230,4,16,229
62,250,3,0.95,8,2,250,0.4224,8.027919679,225,4,21,225
62,250,3,0.95,8,3,250,0.4224,8.027919679,221,1,28,221
62,250,3,0.95,8,4,250,0.4224,8.027919679,219,0,31,219
64,250,3,0.95,8,0,250,0.391333333,6.605172691,247,3,0,247
64,250,3,0.95,8,1,250,0.391333333,6.605172691,238,7,5,235
64,250,3,0.95,8,2,250,0.391333333,6.605172691,204,11,35,202
64,250,3,0.95,8,3,250,0.391333333,6.605172691,194,5,51,191
64,250,3,0.95,8,4,250,0.391333333,6.605172691,194,1,55,190
64,250,3,0.95,8,5,250,0.391333333,6.605172691,195,0,55,190
65,250,3,0.95,8,0,250,0.373066667,6.487100402,247,3,0,247
65,250,3,0.95,8,1,250,0.373066667,6.487100402,240,2,8,239
65,250,3,0.95,8,2,250,0.373066667,6.487100402,235,2,13,234
65,250,3,0.95,8,3,250,0.373066667,6.487100402,236,1,13,234
65,250,3,0.95,8,4,250,0.373066667,6.487100402,236,1,13,234
65,250,3,0.95,8,5,250,0.373066667,6.487100402,236,1,13,234
65,250,3,0.95,8,6,250,0.373066667,6.487100402,235,0,15,233
63,250,3,0.95,8,0,250,0.330133333,5.922120482,247,3,0,247
63,250,3,0.95,8,1,250,0.330133333,5.922120482,215,9,26,214
63,250,3,0.95,8,2,250,0.330133333,5.922120482,209,5,36,209
63,250,3,0.95,8,3,250,0.330133333,5.922120482,208,2,40,207
63,250,3,0.95,8,4,250,0.330133333,5.922120482,208,2,40,207
63,250,3,0.95,8,5,250,0.330133333,5.922120482,207,1,42,206
63,250,3,0.95,8,6,250,0.330133333,5.922120482,207,0,43,206
66,250,3,0.95,8,0,250,0.3736,6.196787149,247,3,0,247
66,250,3,0.95,8,1,250,0.3736,6.196787149,245,1,4,244
66,250,3,0.95,8,2,250,0.3736,6.196787149,245,0,5,244
67,250,3,0.95,8,0,250,0.376780952,6.63373494,247,3,0,247
67,250,3,0.95,8,1,250,0.376780952,6.63373494,220,10,20,215
67,250,3,0.95,8,2,250,0.376780952,6.63373494,183,14,53,179
67,250,3,0.95,8,3,250,0.376780952,6.63373494,158,14,78,152
67,250,3,0.95,8,4,250,0.376780952,6.63373494,155,7,88,146
67,250,3,0.95,8,5,250,0.376780952,6.63373494,148,4,98,139
67,250,3,0.95,8,6,250,0.376780952,6.63373494,143,3,104,134
67,250,3,0.95,8,7,250,0.376780952,6.63373494,140,0,110,131
69,250,3,0.95,8,0,250,0.374895238,6.631550201,247,3,0,247
69,250,3,0.95,8,1,250,0.374895238,6.631550201,222,13,15,220
69,250,3,0.95,8,2,250,0.374895238,6.631550201,216,6,28,214
69,250,3,0.95,8,3,250,0.374895238,6.631550201,214,4,32,211
69,250,3,0.95,8,4,250,0.374895238,6.631550201,205,2,43,201
69,250,3,0.95,8,5,250,0.374895238,6.631550201,198,3,49,194
69,250,3,0.95,8,6,250,0.374895238,6.631550201,197,1,52,194
69,250,3,0.95,8,7,250,0.374895238,6.631550201,197,0,53,194
70,250,3,0.95,8,0,250,0.363333333,6.230843373,247,3,0,247
70,250,3,0.95,8,1,250,0.363333333,6.230843373,241,5,4,239
70,250,3,0.95,8,2,250,0.363333333,6.230843373,226,8,16,225
70,250,3,0.95,8,3,250,0.363333333,6.230843373,221,6,23,220
70,250,3,0.95,8,4,250,0.363333333,6.230843373,212,7,31,212
70,250,3,0.95,8,5,250,0.363333333,6.230843373,208,5,37,208
70,250,3,0.95,8,6,250,0.363333333,6.230843373,198,4,48,197
70,250,3,0.95,8,7,250,0.363333333,6.230843373,195,5,50,194
70,250,3,0.95,8,8,250,0.363333333,6.230843373,189,6,55,188
70,250,3,0.95,8,9,250,0.363333333,6.230843373,176,5,69,175
70,250,3,0.95,8,10,250,0.363333333,6.230843373,176,2,72,175
70,250,3,0.95,8,11,250,0.363333333,6.230843373,176,0,74,175
68,250,3,0.95,8,0,250,0.358266667,6.251694779,247,3,0,247
68,250,3,0.95,8,1,250,0.358266667,6.251694779,227,9,14,225
68,250,3,0.95,8,2,250,0.358266667,6.251694779,218,3,29,217
68,250,3,0.95,8,3,250,0.358266667,6.251694779,207,5,38,204
68,250,3,0.95,8,4,250,0.358266667,6.251694779,182,13,55,176
68,250,3,0.95,8,5,250,0.358266667,6.251694779,174,11,65,168
68,250,3,0.95,8,6,250,0.358266667,6.251694779,172,6,72,167
68,250,3,0.95,8,7,250,0.358266667,6.251694779,171,4,75,167
68,250,3,0.95,8,8,250,0.358266667,6.251694779,171,3,76,167
68,250,3,0.95,8,9,250,0.358266667,6.251694779,171,3,76,167
68,250,3,0.95,8,10,250,0.358266667,6.251694779,171,0,79,167
71,250,3,0.95,8,0,250,0.373866667,6.546441767,247,3,0,247
71,250,3,0.95,8,1,250,0.373866667,6.546441767,225,11,14,223
71,250,3,0.95,8,2,250,0.373866667,6.546441767,214,9,27,210
71,250,3,0.95,8,3,250,0.373866667,6.546441767,205,1,44,201
71,250,3,0.95,8,4,250,0.373866667,6.546441767,205,0,45,201
72,250,3,0.95,8,0,250,0.397066667,6.812497992,247,3,0,247
72,250,3,0.95,8,1,250,0.397066667,6.812497992,237,5,8,236
72,250,3,0.95,8,2,250,0.397066667,6.812497992,233,5,12,231
72,250,3,0.95,8,3,250,0.397066667,6.812497992,233,2,15,230
72,250,3,0.95,8,4,250,0.397066667,6.812497992,228,2,20,226
72,250,3,0.95,8,5,250,0.397066667,6.812497992,204,10,36,202
72,250,3,0.95,8,6,250,0.397066667,6.812497992,182,10,58,176
72,250,3,0.95,8,7,250,0.397066667,6.812497992,181,5,64,175
72,250,3,0.95,8,8,250,0.397066667,6.812497992,180,1,69,175
72,250,3,0.95,8,9,250,0.397066667,6.812497992,180,0,70,175
74,250,3,0.95,8,0,250,0.366266667,6.434441767,247,3,0,247
74,250,3,0.95,8,1,250,0.366266667,6.434441767,233,4,13,232
74,250,3,0.95,8,2,250,0.366266667,6.434441767,231,2,17,231
74,250,3,0.95,8,3,250,0.366266667,6.434441767,231,2,17,230
74,250,3,0.95,8,4,250,0.366266667,6.434441767,231,0,19,230
73,250,3,0.95,8,0,250,0.361733333,6.271903614,247,3,0,247
73,250,3,0.95,8,1,250,0.361733333,6.271903614,231,6,13,229
73,250,3,0.95,8,2,250,0.361733333,6.271903614,211,8,31,208
73,250,3,0.95,8,3,250,0.361733333,6.271903614,212,2,36,208
73,250,3,0.95,8,4,250,0.361733333,6.271903614,212,2,36,208
73,250,3,0.95,8,5,250,0.361733333,6.271903614,211,2,37,207
73,250,3,0.95,8,6,250,0.361733333,6.271903614,200,4,46,195
73,250,3,0.95,8,7,250,0.361733333,6.271903614,198,0,52,193
75,250,3,0.95,8,0,250,0.349333333,6.350008032,247,3,0,247
75,250,3,0.95,8,1,250,0.349333333,6.350008032,215,12,23,214
75,250,3,0.95,8,2,250,0.349333333,6.350008032,206,11,33,203
75,250,3,0.95,8,3,250,0.349333333,6.350008032,197,8,45,192
75,250,3,0.95,8,4,250,0.349333333,6.350008032,194,2,54,188
75,250,3,0.95,8,5,250,0.349333333,6.350008032,181,5,64,175
75,250,3,0.95,8,6,250,0.349333333,6.350008032,182,1,67,174
75,250,3,0.95,8,7,250,0.349333333,6.350008032,182,0,68,174
78,250,3,0.95,8,0,250,0.389733333,6.792674699,247,3,0,247
78,250,3,0.95,8,1,250,0.389733333,6.792674699,239,4,7,239
78,250,3,0.95,8,2,250,0.389733333,6.792674699,203,14,33,201
78,250,3,0.95,8,3,250,0.389733333,6.792674699,191,10,49,188
78,250,3,0.95,8,4,250,0.389733333,6.792674699,190,4,56,185
78,250,3,0.95,8,5,250,0.389733333,6.792674699,190,1,59,183
78,250,3,0.95,8,6,250,0.389733333,6.792674699,190,0,60,183
76,250,3,0.95,8,0,250,0.334571429,5.852562249,247,3,0,247
76,250,3,0.95,8,1,250,0.334571429,5.852562249,227,6,17,226
76,250,3,0.95,8,2,250,0.334571429,5.852562249,203,4,43,199
76,250,3,0.95,8,3,250,0.334571429,5.852562249,203,1,46,198
76,250,3,0.95,8,4,250,0.334571429,5.852562249,204,0,46,198
77,250,3,0.95,8,0,250,0.374533333,6.384963855,247,3,0,247
77,250,3,0.95,8,1,250,0.374533333,6.384963855,226,9,15,226
77,250,3,0.95,8,2,250,0.374533333,6.384963855,216,4,30,216
77,250,3,0.95,8,3,250,0.374533333,6.384963855,213,2,35,211
77,250,3,0.95,8,4,250,0.374533333,6.384963855,214,0,36,211
79,250,3,0.95,8,0,250,0.376133333,6.735935743,247,3,0,247
79,250,3,0.95,8,1,250,0.376133333,6.735935743,213,7,30,210
79,250,3,0.95,8,2,250,0.376133333,6.735935743,212,1,37,209
79,250,3,0.95,8,3,250,0.376133333,6.735935743,212,1,37,209
79,250,3,0.95,8,4,250,0.376133333,6.735935743,205,4,41,202
79,250,3,0.95,8,5,250,0.376133333,6.735935743,192,9,49,189
79,250,3,0.95,8,6,250,0.376133333,6.735935743,191,2,57,187
79,250,3,0.95,8,7,250,0.376133333,6.735935743,189,1,60,185
79,250,3,0.95,8,8,250,0.376133333,6.735935743,189,0,61,185
80,250,3,0.95,8,0,250,0.368266667,6.615196787,247,3,0,247
80,250,3,0.95,8,1,250,0.368266667,6.615196787,222,11,17,220
80,250,3,0.95,8,2,250,0.368266667,6.615196787,208,11,31,201
80,250,3,0.95,8,3,250,0.368266667,6.615196787,197,8,45,190
80,250,3,0.95,8,4,250,0.368266667,6.615196787,194,2,54,189
80,250,3,0.95,8,5,250,0.368266667,6.615196787,194,0,56,189
82,250,3,0.95,8,0,250,0.3844,6.764433735,247,3,0,247
82,250,3,0.95,8,1,250,0.3844,6.764433735,227,6,17,225
82,250,3,0.95,8,2,250,0.3844,6.764433735,222,4,24,220
82,250,3,0.95,8,3,250,0.3844,6.764433735,204,4,42,200
82,250,3,0.95,8,4,250,0.3844,6.764433735,172,12,66,163
82,250,3,0.95,8,5,250,0.3844,6.764433735,162,14,74,154
82,250,3,0.95,8,6,250,0.3844,6.764433735,152,13,85,142
82,250,3,0.95,8,7,250,0.3844,6.764433735,142,8,100,131
82,250,3,0.95,8,8,250,0.3844,6.764433735,141,4,105,129
82,250,3,0.95,8,9,250,0.3844,6.764433735,142,2,106,129
82,250,3,0.95,8,10,250,0.3844,6.764433735,141,0,109,129
83,250,3,0.95,8,0,250,0.389466667,6.983164659,247,3,0,247
83,250,3,0.95,8,1,250,0.389466667,6.983164659,238,4,8,236
83,250,3,0.95,8,2,250,0.389466667,6.983164659,238,1,11,235
83,250,3,0.95,8,3,250,0.389466667,6.983164659,238,1,11,235
83,250,3,0.95,8,4,250,0.389466667,6.983164659,238,1,11,235
83,250,3,0.95,8,5,250,0.389466667,6.983164659,239,0,11,235
81,250,3,0.95,8,0,250,0.366571429,6.331598394,247,3,0,247
81,250,3,0.95,8,1,250,0.366571429,6.331598394,231,6,13,226
81,250,3,0.95,8,2,250,0.366571429,6.331598394,227,5,18,220
81,250,3,0.95,8,3,250,0.366571429,6.331598394,219,4,27,212
81,250,3,0.95,8,4,250,0.366571429,6.331598394,219,2,29,212
81,250,3,0.95,8,5,250,0.366571429,6.331598394,219,0,31,212
84,250,3,0.95,8,0,250,0.396533333,6.996497992,247,3,0,247
84,250,3,0.95,8,1,250,0.396533333,6.996497992,211,9,30,203
84,250,3,0.95,8,2,250,0.396533333,6.996497992,206,5,39,200
84,250,3,0.95,8,3,250,0.396533333,6.996497992,200,4,46,192
84,250,3,0.95,8,4,250,0.396533333,6.996497992,194,1,55,186
84,250,3,0.95,8,5,250,0.396533333,6.996497992,194,0,56,186
85,250,3,0.95,8,0,250,0.4076,7.098570281,247,3,0,247
85,250,3,0.95,8,1,250,0.4076,7.098570281,244,2,4,244
85,250,3,0.95,8,2,250,0.4076,7.098570281,244,0,6,243
87,250,3,0.95,8,0,250,0.386685714,6.635855422,247,3,0,247
87,250,3,0.95,8,1,250,0.386685714,6.635855422,233,7,10,232
87,250,3,0.95,8,2,250,0.386685714,6.635855422,221,5,24,219
87,250,3,0.95,8,3,250,0.386685714,6.635855422,221,1,28,219
87,250,3,0.95,8,4,250,0.386685714,6.635855422,221,0,29,219
86,250,3,0.95,8,0,250,0.363238095,6.368674699,247,3,0,247
86,250,3,0.95,8,1,250,0.363238095,6.368674699,221,9,20,218
86,250,3,0.95,8,2,250,0.363238095,6.368674699,214,4,32,211
86,250,3,0.95,8,3,250,0.363238095,6.368674699,214,2,34,211
86,250,3,0.95,8,4,250,0.363238095,6.368674699,214,2,34,211
86,250,3,0.95,8,5,250,0.363238095,6.368674699,214,2,34,211
86,250,3,0.95,8,6,250,0.363238095,6.368674699,214,1,35,211
86,250,3,0.95,8,7,250,0.363238095,6.368674699,214,1,35,211
86,250,3,0.95,8,8,250,0.363238095,6.368674699,214,1,35,211
86,250,3,0.95,8,9,250,0.363238095,6.368674699,214,1,35,211
86,250,3,0.95,8,10,250,0.363238095,6.368674699,215,0,35,211
88,250,3,0.95,8,0,250,0.321866667,5.885140562,247,3,0,247
88,250,3,0.95,8,1,250,0.321866667,5.885140562,199,16,35,196
88,250,3,0.95,8,2,250,0.321866667,5.885140562,156,18,76,150
88,250,3,0.95,8,3,250,0.321866667,5.885140562,141,6,103,130
88,250,3,0.95,8,4,250,0.321866667,5.885140562,139,3,108,129
88,250,3,0.95,8,5,250,0.321866667,5.885140562,139,1,110,129
88,250,3,0.95,8,6,250,0.321866667,5.885140562,139,0,111,129
89,250,3,0.95,8,0,250,0.359333333,6.159293173,247,3,0,247
89,250,3,0.95,8,1,250,0.359333333,6.159293173,230,9,11,229
89,250,3,0.95,8,2,250,0.359333333,6.159293173,220,9,21,218
89,250,3,0.95,8,3,250,0.359333333,6.159293173,198,14,38,196
89,250,3,0.95,8,4,250,0.359333333,6.159293173,194,5,51,193
89,250,3,0.95,8,5,250,0.359333333,6.159293173,195,1,54,193
89,250,3,0.95,8,6,250,0.359333333,6.159293173,195,1,54,193
89,250,3,0.95,8,7,250,0.359333333,6.159293173,195,1,54,193
89,250,3,0.95,8,8,250,0.359333333,6.159293173,195,0,55,193
91,250,3,0.95,8,0,250,0.352533333,6.418345382,247,3,0,247
91,250,3,0.95,8,1,250,0.352533333,6.418345382,231,5,14,228
91,250,3,0.95,8,2,250,0.352533333,6.418345382,213,8,29,208
91,250,3,0.95,8,3,250,0.352533333,6.418345382,189,13,48,184
91,250,3,0.95,8,4,250,0.352533333,6.418345382,181,7,62,178
91,250,3,0.95,8,5,250,0.352533333,6.418345382,180,4,66,177
91,250,3,0.95,8,6,250,0.352533333,6.418345382,178,3,69,176
91,250,3,0.95,8,7,250,0.352533333,6.418345382,178,1,71,176
91,250,3,0.95,8,8,250,0.352533333,6.418345382,178,0,72,176
90,250,3,0.95,8,0,250,0.3732,6.722120482,247,3,0,247
90,250,3,0.95,8,1,250,0.3732,6.722120482,239,3,8,237
90,250,3,0.95,8,2,250,0.3732,6.722120482,237,1,12,235
90,250,3,0.95,8,3,250,0.3732,6.722120482,237,0,13,235
92,250,3,0.95,8,0,250,0.361066667,6.592096386,247,3,0,247
92,250,3,0.95,8,1,250,0.361066667,6.592096386,216,11,23,213
92,250,3,0.95,8,2,250,0.361066667,6.592096386,210,5,35,202
92,250,3,0.95,8,3,250,0.361066667,6.592096386,209,3,38,201
92,250,3,0.95,8,4,250,0.361066667,6.592096386,203,3,44,195
92,250,3,0.95,8,5,250,0.361066667,6.592096386,187,8,55,178
92,250,3,0.95,8,6,250,0.361066667,6.592096386,179,3,68,168
92,250,3,0.95,8,7,250,0.361066667,6.592096386,178,3,69,168
92,250,3,0.95,8,8,250,0.361066667,6.592096386,178,1,71,168
92,250,3,0.95,8,9,250,0.361066667,6.592096386,178,0,72,168
93,250,3,0.95,8,0,250,0.3968,6.846072289,247,3,0,247
93,250,3,0.95,8,1,250,0.3968,6.846072289,198,15,37,196
93,250,3,0.95,8,2,250,0.3968,6.846072289,192,7,51,191
93,250,3,0.95,8,3,250,0.3968,6.846072289,192,3,55,190
93,250,3,0.95,8,4,250,0.3968,6.846072289,192,2,56,190
93,250,3,0.95,8,5,250,0.3968,6.846072289,192,1,57,190
93,250,3,0.95,8,6,250,0.3968,6.846072289,192,0,58,190
95,250,3,0.95,8,0,250,0.357333333,6.31524498,247,3,0,247
95,250,3,0.95,8,1,250,0.357333333,6.31524498,194,27,29,191
95,250,3,0.95,8,2,250,0.357333333,6.31524498,143,27,80,135
95,250,3,0.95,8,3,250,0.357333333,6.31524498,133,8,109,121
95,250,3,0.95,8,4,250,0.357333333,6.31524498,132,5,113,119
95,250,3,0.95,8,5,250,0.357333333,6.31524498,131,2,117,118
95,250,3,0.95,8,6,250,0.357333333,6.31524498,128,4,118,114
95,250,3,0.95,8,7,250,0.357333333,6.31524498,123,5,122,110
95,250,3,0.95,8,8,250,0.357333333,6.31524498,124,1,125,110
95,250,3,0.95,8,9,250,0.357333333,6.31524498,125,0,125,110
96,250,3,0.95,8,0,250,0.368114286,6.286168675,247,3,0,247
96,250,3,0.95,8,1,250,0.368114286,6.286168675,218,11,21,213
96,250,3,0.95,8,2,250,0.368114286,6.286168675,217,5,28,211
96,250,3,0.95,8,3,250,0.368114286,6.286168675,218,3,29,211
96,250,3,0.95,8,4,250,0.368114286,6.286168675,217,0,33,211
94,250,3,0.95,8,0,250,0.391980952,6.86248996,247,3,0,247
94,250,3,0.95,8,1,250,0.391980952,6.86248996,182,16,52,178
94,250,3,0.95,8,2,250,0.391980952,6.86248996,170,9,71,166
94,250,3,0.95,8,3,250,0.391980952,6.86248996,158,8,84,151
94,250,3,0.95,8,4,250,0.391980952,6.86248996,154,4,92,150
94,250,3,0.95,8,5,250,0.391980952,6.86248996,155,1,94,150
94,250,3,0.95,8,6,250,0.391980952,6.86248996,155,1,94,150
94,250,3,0.95,8,7,250,0.391980952,6.86248996,155,0,95,150
97,250,3,0.95,8,0,250,0.381466667,6.545156627,247,3,0,247
97,250,3,0.95,8,1,250,0.381466667,6.545156627,205,16,29,198
97,250,3,0.95,8,2,250,0.381466667,6.545156627,198,4,48,187
97,250,3,0.95,8,3,250,0.381466667,6.545156627,194,1,55,182
97,250,3,0.95,8,4,250,0.381466667,6.545156627,194,0,56,182
98,250,3,0.95,8,0,250,0.389771429,7.205236948,247,3,0,247
98,250,3,0.95,8,1,250,0.389771429,7.205236948,243,2,5,243
98,250,3,0.95,8,2,250,0.389771429,7.205236948,234,2,14,233
98,250,3,0.95,8,3,250,0.389771429,7.205236948,234,0,16,233
100,250,3,0.95,8,0,250,0.3856,6.784899598,247,3,0,247
100,250,3,0.95,8,1,250,0.3856,6.784899598,236,5,9,235
100,250,3,0.95,8,2,250,0.3856,6.784899598,222,6,22,221
100,250,3,0.95,8,3,250,0.3856,6.784899598,202,7,41,199
100,250,3,0.95,8,4,250,0.3856,6.784899598,195,4,51,192
100,250,3,0.95,8,5,250,0.3856,6.784899598,193,2,55,189
100,250,3,0.95,8,6,250,0.3856,6.784899598,193,0,57,189
101,250,63,0.95,8,0,250,0.3876,7.014811245,187,63,0,187
101,250,63,0.95,8,1,250,0.3876,7.014811245,55,61,134,41
101,250,63,0.95,8,2,250,0.3876,7.014811245,53,28,169,34
101,250,63,0.95,8,3,250,0.3876,7.014811245,49,13,188,32
101,250,63,0.95,8,4,250,0.3876,7.014811245,52,4,194,32
101,250,63,0.95,8,5,250,0.3876,7.014811245,52,2,196,32
101,250,63,0.95,8,6,250,0.3876,7.014811245,52,1,197,32
101,250,63,0.95,8,7,250,0.3876,7.014811245,52,1,197,31
101,250,63,0.95,8,8,250,0.3876,7.014811245,52,1,197,31
101,250,63,0.95,8,9,250,0.3876,7.014811245,52,1,197,31
101,250,63,0.95,8,10,250,0.3876,7.014811245,52,1,197,31
101,250,63,0.95,8,11,250,0.3876,7.014811245,52,1,197,31
101,250,63,0.95,8,12,250,0.3876,7.014811245,52,1,197,31
101,250,63,0.95,8,13,250,0.3876,7.014811245,52,1,197,31
101,250,63,0.95,8,14,250,0.3876,7.014811245,52,1,197,31
101,250,63,0.95,8,15,250,0.3876,7.014811245,52,1,197,31
101,250,63,0.95,8,16,250,0.3876,7.014811245,52,1,197,31
101,250,63,0.95,8,17,250,0.3876,7.014811245,53,0,197,31
99,250,3,0.95,8,0,250,0.374628571,6.288481928,247,3,0,247
99,250,3,0.95,8,1,250,0.374628571,6.288481928,224,10,16,222
99,250,3,0.95,8,2,250,0.374628571,6.288481928,212,7,31,208
99,250,3,0.95,8,3,250,0.374628571,6.288481928,209,2,39,204
99,250,3,0.95,8,4,250,0.374628571,6.288481928,208,1,41,202
99,250,3,0.95,8,5,250,0.374628571,6.288481928,208,1,41,202
99,250,3,0.95,8,6,250,0.374628571,6.288481928,208,0,42,202
102,250,63,0.95,8,0,250,0.4088,7.065156627,187,63,0,187
102,250,63,0.95,8,1,250,0.4088,7.065156627,71,63,116,53
102,250,63,0.95,8,2,250,0.4088,7.065156627,52,35,163,35
102,250,63,0.95,8,3,250,0.4088,7.065156627,51,17,182,32
102,250,63,0.95,8,4,250,0.4088,7.065156627,48,11,191,31
102,250,63,0.95,8,5,250,0.4088,7.065156627,48,5,197,31
102,250,63,0.95,8,6,250,0.4088,7.065156627,46,4,200,29
102,250,63,0.95,8,7,250,0.4088,7.065156627,46,1,203,29
102,250,63,0.95,8,8,250,0.4088,7.065156627,46,0,204,29
103,250,63,0.95,8,0,250,0.340666667,6.12260241,187,63,0,187
103,250,63,0.95,8,1,250,0.340666667,6.12260241,69,58,123,53
103,250,63,0.95,8,2,250,0.340666667,6.12260241,63,27,160,41
103,250,63,0.95,8,3,250,0.340666667,6.12260241,68,8,174,40
103,250,63,0.95,8,4,250,0.340666667,6.12260241,68,1,181,39
103,250,63,0.95,8,5,250,0.340666667,6.12260241,68,1,181,39
103,250,63,0.95,8,6,250,0.340666667,6.12260241,68,1,181,39
103,250,63,0.95,8,7,250,0.340666667,6.12260241,68,1,181,39
103,250,63,0.95,8,8,250,0.340666667,6.12260241,68,1,181,39
103,250,63,0.95,8,9,250,0.340666667,6.12260241,68,1,181,39
103,250,63,0.95,8,10,250,0.340666667,6.12260241,68,1,181,39
103,250,63,0.95,8,11,250,0.340666667,6.12260241,68,1,181,39
103,250,63,0.95,8,12,250,0.340666667,6.12260241,68,0,182,39
105,250,63,0.95,8,0,250,0.3452,6.044273092,187,63,0,187
105,250,63,0.95,8,1,250,0.3452,6.044273092,82,46,122,66
105,250,63,0.95,8,2,250,0.3452,6.044273092,65,17,168,51
105,250,63,0.95,8,3,250,0.3452,6.044273092,64,10,176,51
105,250,63,0.95,8,4,250,0.3452,6.044273092,65,6,179,51
105,250,63,0.95,8,5,250,0.3452,6.044273092,65,4,181,51
105,250,63,0.95,8,6,250,0.3452,6.044273092,65,1,184,51
105,250,63,0.95,8,7,250,0.3452,6.044273092,65,1,184,51
105,250,63,0.95,8,8,250,0.3452,6.044273092,65,0,185,51
104,250,63,0.95,8,0,250,0.394266667,6.88864257,187,63,0,187
104,250,63,0.95,8,1,250,0.394266667,6.88864257,88,61,101,71
104,250,63,0.95,8,2,250,0.394266667,6.88864257,69,27,154,53
104,250,63,0.95,8,3,250,0.394266667,6.88864257,61,15,174,45
104,250,63,0.95,8,4,250,0.394266667,6.88864257,59,8,183,43
104,250,63,0.95,8,5,250,0.394266667,6.88864257,61,4,185,43
104,250,63,0.95,8,6,250,0.394266667,6.88864257,61,1,188,43
104,250,63,0.95,8,7,250,0.394266667,6.88864257,61,0,189,43
